ZoonosesDic-id	lexicalCue	lexicalCue_jpn	exactID	synonymID	lexicalTextAE-span	Registered	LastUpdated
ZoonosesDic-id_728	RABV	狂犬病ウイルス	Tax:11292		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/630-634	2021-09-26	
ZoonosesDic-id_729	infections	感染	MESH:D012327		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/636-646	2021-09-26	
ZoonosesDic-id_730	transport	（軸索）輸送		MESH:D001370	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/667-676	2021-09-26	
ZoonosesDic-id_731	virus	狂犬病ウイルス	Tax:11292		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/684-689	2021-09-26	
ZoonosesDic-id_732	bound	結合	MESH:D053585		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/698-703	2021-09-26	
ZoonosesDic-id_733	nAChR	ニコチン性アセチルコリン受容体	MESH:D011978		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/745-750	2021-09-26	
ZoonosesDic-id_734	binding	結合	MESH:D053585		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/888-895	2021-09-26	
ZoonosesDic-id_735	peripheral	末梢	MESH:D010525		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/899-909	2021-09-26	
ZoonosesDic-id_736	nAChRs	ニコチン性アセチルコリン受容体	MESH:D011978		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/910-916	2021-09-26	
ZoonosesDic-id_737	orthograde	順行性（輸送）		MESH:D001370	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/929-939	2021-09-26	
ZoonosesDic-id_738	retrograde transport	逆行性輸送		MESH:D001370	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/943-963	2021-09-26	
ZoonosesDic-id_739	transport	（順行性）輸送		MESH:D001370	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/954-963	2021-09-26	
ZoonosesDic-id_740	vaccines	ワクチン	MESH:D014612		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1046-1054	2021-09-26	
ZoonosesDic-id_741	particles	（ウイルス）粒子	MESH:D014771		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1090-1099	2021-09-26	
ZoonosesDic-id_742	capsid proteins	カプシドタンパク質	MESH:D014771		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1120-1135	2021-09-26	
ZoonosesDic-id_743	human immunodeficiency virus 1	ヒト免疫不全ウイルス1型（HIV-1）	Tax:11676		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1147-1177	2021-09-26	
ZoonosesDic-id_744	HIV-1	ヒト免疫不全ウイルス1型	Tax:11676		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1179-1184	2021-09-26	
ZoonosesDic-id_745	Middle East respiratory syndrome (Middle East respiratory syndrome coronavirus)	MERSコロナウイルス（MERS-CoV）		Tax:1335626	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1187-1219	2021-09-26	
ZoonosesDic-id_746	MERS-CoV	MERSコロナウイルス	Tax:1335626		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1221-1229	2021-09-26	
ZoonosesDic-id_747	Ebolavirus	エボラウイルス	Tax:186536		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1232-1242	2021-09-26	
ZoonosesDic-id_748	hepatitis C virus	C型肝炎ウイルス（HCV）	Tax:11103		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1248-1265	2021-09-26	
ZoonosesDic-id_749	HCV	C型肝炎ウイルス	Tax:11103		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1267-1270	2021-09-26	
ZoonosesDic-id_750	neutralizes	中和する			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32463026/spans/1484-1495	2021-09-26	
ZoonosesDic-id_751	affected	影響する	MESH:D000339		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/107-115	2021-09-26	
ZoonosesDic-id_752	all	全ての			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/128-131	2021-09-26	
ZoonosesDic-id_753	age groups	年齢層	MESH:D009273		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/132-142	2021-09-26	
ZoonosesDic-id_754	races	人種	MESH:D000076782		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/144-149	2021-09-26	
ZoonosesDic-id_755	ethnicities	民族	MESH:D005006		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/154-165	2021-09-26	
ZoonosesDic-id_756	many	多くの			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/178-182	2021-09-26	
ZoonosesDic-id_757	individuals	者	Tax:9606		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/192-203	2021-09-26	
ZoonosesDic-id_758	they	感染者	Tax:9606		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/222-226	2021-09-26	
ZoonosesDic-id_759	others	未感染者	Tax:9606		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/251-257	2021-09-26	
ZoonosesDic-id_760	PPE	個人防護具（PPE）	MESH:D000067393		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/672-675	2021-09-26	
ZoonosesDic-id_761	gloves	手袋	MESH:D017575		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/686-692	2021-09-26	
ZoonosesDic-id_762	face masks	マスク	MESH:D008397		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/697-707	2021-09-26	
ZoonosesDic-id_763	minimizing	最小限に抑える			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/712-722	2021-09-26	
ZoonosesDic-id_764	chloroquine	クロロキン	MESH:D002738		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/954-965	2021-09-26	
ZoonosesDic-id_765	hydroxychloroquine	ヒドロキシクロロキン	MESH:D006886		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/967-985	2021-09-26	
ZoonosesDic-id_766	FDA	FDA	MESH:D014486		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1038-1041	2021-09-26	
ZoonosesDic-id_767	Plasma therapy	血漿療法	MESH:C000705128		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1043-1057	2021-09-26	
ZoonosesDic-id_768	vaccines	（ウイルス様粒子）ワクチン	MESH:D058425		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1322-1330	2021-09-26	
ZoonosesDic-id_769	vaccines	（サブユニット）ワクチン	MESH:D022223		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1322-1330	2021-09-26	
ZoonosesDic-id_770	vaccines	（不活化）ワクチン	MESH:D015164		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1322-1330	2021-09-26	
ZoonosesDic-id_771	vaccines	（ウイルスベクター）ワクチン	MESH:D014612		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1322-1330	2021-09-26	
ZoonosesDic-id_772	vaccines	（mRNA）ワクチン	MESH:C000711953		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1322-1330	2021-09-26	
ZoonosesDic-id_773	vaccines	（DNA）ワクチン	MESH:D019444		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1322-1330	2021-09-26	
ZoonosesDic-id_774	DNA	DNA（ワクチン）	MESH:D019444		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1341-1344	2021-09-26	
ZoonosesDic-id_775	mRNA	mRNA（ワクチン）	MESH:C000711953		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1346-1350	2021-09-26	
ZoonosesDic-id_776	viral vector	ウイルスベクター（ワクチン）			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1352-1364	2021-09-26	
ZoonosesDic-id_777	inactivated	不活化（ワクチン）	MESH:D015164		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1366-1377	2021-09-26	
ZoonosesDic-id_778	subunit	サブユニット（ワクチン）	MESH:D022223		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1379-1386	2021-09-26	
ZoonosesDic-id_779	vaccine-like particles (virus-like particles)	ウイルス様粒子（ワクチン）	MESH:D058425		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1391-1413	2021-09-26	
ZoonosesDic-id_780	in process	進行中			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1417-1427	2021-09-26	
ZoonosesDic-id_781	vaccine	COVID-19ワクチン	MESH:D000086663		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33023033/spans/1248-1255	2021-09-26	
ZoonosesDic-id_782	hyperglycaemia	高血糖値	MESH:D006943		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/278-292	2021-09-26	
ZoonosesDic-id_783	Male sex	男性	MESH:D008297		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/2325-2333	2021-09-26	
ZoonosesDic-id_784	renal impairment	腎機能障害	MESH:D007674		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/2346-2362	2021-09-26	
ZoonosesDic-id_785	non-white ethnicity	非白人種			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/2364-2383	2021-09-26	
ZoonosesDic-id_786	socioeconomic deprivation	社会経済的貧困			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/2385-2410	2021-09-26	
ZoonosesDic-id_787	previous	既往歴			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/2416-2424	2021-09-26	
ZoonosesDic-id_788	heart failure	心臓病	MESH:D006333		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/2436-2449	2021-09-26	
ZoonosesDic-id_789	type 1	1型（糖尿病）	MESH:D003922		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/2516-2522	2021-09-26	
ZoonosesDic-id_790	type 2 diabetes	2型糖尿病	MESH:D003924		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/2527-2542	2021-09-26	
ZoonosesDic-id_791	diabetes	（1型）糖尿病	MESH:D003922		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/2534-2542	2021-09-26	
ZoonosesDic-id_792	rose	増加			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3613-3617	2021-09-26	
ZoonosesDic-id_793	sharply	急激に			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3618-3625	2021-09-26	
ZoonosesDic-id_794	initial	最初の			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3637-3644	2021-09-26	
ZoonosesDic-id_795	England	英国	MESH:D004739		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3666-3673	2021-09-26	
ZoonosesDic-id_796	cardiovascular	心血管（疾患）（糖尿病合併症）	MESH:D002319		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3741-3755	2021-09-26	
ZoonosesDic-id_797	renal complications of diabete	糖尿病（性）腎症（合併症）		MESH:D003928	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3760-3790	2021-09-26	
ZoonosesDic-id_798	complications of diabete	（心血管（疾患））糖尿病合併症	MESH:D048909		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3766-3790	2021-09-26	
ZoonosesDic-id_799	glycaemic control	血糖値コントロール	MESH:D000085002		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3822-3839	2021-09-26	
ZoonosesDic-id_800	BMI	BMI	MESH:D015992		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3844-3847	2021-09-26	
ZoonosesDic-id_801	Elevated levels	レベルの上昇			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/382-397	2021-09-26	
ZoonosesDic-id_802	IL-6	IL-6	Gene:3569		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/407-411	2021-09-26	
ZoonosesDic-id_803	Anti-IL6 inhibitors	IL-6阻害薬			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/502-521	2021-09-26	
ZoonosesDic-id_804	preventing	防ぐ			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/566-576	2021-09-26	
ZoonosesDic-id_805	acute respiratory	急性呼吸（不全）	http://purl.obolibrary.org/obo/MONDO_0001208		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/603-620	2021-09-26	
ZoonosesDic-id_806	multi organ failure	多臓器不全	MESH:D009102		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/625-644	2021-09-26	
ZoonosesDic-id_807	20	20			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/655-657	2021-09-26	
ZoonosesDic-id_808	failure	（急性呼吸）不全	http://purl.obolibrary.org/obo/MONDO_0001208		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/637-644	2021-09-26	
ZoonosesDic-id_809	earlier state	早期			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1200-1213	2021-09-26	
ZoonosesDic-id_810	hyperinflammatory syndrome	高炎症性症候群	MESH:D061325		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1225-1251	2021-09-26	
ZoonosesDic-id_811	progressing	進行			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1286-1297	2021-09-26	
ZoonosesDic-id_812	ARDS	ARDS（急性呼吸窮迫症候群/急性呼吸促迫症候群）	MESH:D012128		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1301-1305	2021-09-26	
ZoonosesDic-id_813	corticosteroids	コルチコステロイド	MESH:D000305		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1383-1398	2021-09-26	
ZoonosesDic-id_814	SOC	標準治療	MESH:D059039		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1422-1425	2021-09-26	
ZoonosesDic-id_815	COVID-19 pneumonia	新型コロナウイルス肺炎	MESH:D000086382		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1446-1464	2021-09-26	
ZoonosesDic-id_816	better	より良い			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1503-1509	2021-09-26	
ZoonosesDic-id_817	IL6-inhibitors	IL-6阻害薬			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1560-1574	2021-09-26	
ZoonosesDic-id_818	sarilumab	サリルマブ（ケブザラ）			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1581-1590	2021-09-26	
ZoonosesDic-id_819	hospitalized	入院	MESH:D006760		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2213-2225	2021-09-26	
ZoonosesDic-id_820	at least 18	少なくとも18			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2239-2250	2021-09-26	
ZoonosesDic-id_821	radiographic	X線写真			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2325-2337	2021-09-26	
ZoonosesDic-id_822	pulmonary infiltrates	肺浸潤	MESH:D017254		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2350-2371	2021-09-26	
ZoonosesDic-id_823	rales	ラ音	MESH:D012135		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2386-2391	2021-09-26	
ZoonosesDic-id_824	crackles	クラックル	MESH:D012135		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2392-2400	2021-09-26	
ZoonosesDic-id_825	SpO2	SpO2			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2413-2417	2021-09-26	
ZoonosesDic-id_826	≤ 94	94以下			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2418-2422	2021-09-26	
ZoonosesDic-id_827	supplemental oxygen	酸素補給			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2450-2469	2021-09-26	
ZoonosesDic-id_828	> 40	40未満			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2536-2540	2021-09-26	
ZoonosesDic-id_829	pg/mL	pg/mL			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2541-2546	2021-09-26	
ZoonosesDic-id_830	>1.0	1.0未満			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2558-2562	2021-09-26	
ZoonosesDic-id_831	mcg/ml	mcg/ml			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2563-2569	2021-09-26	
ZoonosesDic-id_832	progressive	進行			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2590-2601	2021-09-26	
ZoonosesDic-id_833	worsening	悪化			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2602-2611	2021-09-26	
ZoonosesDic-id_834	at least two	少なくとも2つ			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2615-2627	2021-09-26	
ZoonosesDic-id_835	24-48h	24～48時間			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2674-2680	2021-09-26	
ZoonosesDic-id_836	CRP	CRP	Gene:1401		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2682-2685	2021-09-26	
ZoonosesDic-id_837	LDH	LDH	MESH:D007770		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2687-2690	2021-09-26	
ZoonosesDic-id_838	serum	血清	MESH:D044967		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2692-2697	2021-09-26	
ZoonosesDic-id_839	ferritin	フェリチン	MESH:D005293		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2698-2706	2021-09-26	
ZoonosesDic-id_840	lymphopenia	リンパ球減少	MESH:D008231		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2708-2719	2021-09-26	
ZoonosesDic-id_841	>20 million	2,000万を超える			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/192-203	2021-09-26	
